"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138"
"28",154346.526561853,144946.990417121,145776.54931628,150951.306884415,-112664.341101493,-110835.006894516,122174.005769285,174995.356033021,174321.356167169,181137.797298134,-77309.4974531247,147207.670722326,137095.929734791,-97725.3039586559,-86553.9989587267,158314.346467887,166578.521428233,178402.902386351,159461.120310163,146388.520069724,129212.341945004,120642.29432249,-110223.522039923,-65874.3551863168,-72139.8210409091,60727.1451436699,68840.3696423914,0,63090.8376182638,-44004.6320209441,-34764.9637372656,-43662.394563159,86602.3112477462,91603.5495851307,100366.012707139,111218.756040177,-45299.8417182539,86472.3944816766,120891.127156432,-42324.0243198954,68480.8324144515,83233.0635547449,133501.435023368,131156.170184721,-26058.3605390019,43737.3598683292,-59887.6397405748,-70459.9811919801,-89138.7351546029,-96842.856259981,-79532.2412467842,-81509.8728581619,-94528.001708398,-20045.5365600188,124605.312519951,125397.204915509,110453.843719059,94941.6952708672,69055.9316463276,-242790.933245236,-241207.337895211,-231093.755207779,-232756.518616974,-234541.365972411,-236637.293097015,-202111.565370511,-203213.467996221,374905.101754932,362623.288587039,347423.31667736,-293424.904590108,-260520.842479388,-230788.453419724,-172981.967157309,-188926.526379991,-210393.137373674,-229383.75953104,-212860.775643351,-207198.165855988,-206698.165855988,-210874.304519549,-217491.402704045,-212500.575071377,-284318.418519771,-287450.505900546,-296625.150057805,319383.039763923,344637.523411712,343586.643885426,345344.65236182,345948.597788578,387009.853784319,327530.800284017,322919.419115899,-247678.20484972,-243955.642974009,-637070.537038482,-631320.774692792,-645684.497031648,-659211.660082937,-668166.48580694,-594914.061733848,-594914.061733848,-595490.07599589,-598910.803551478,-598066.266268626,-598931.121468208,-613632.918739145,-531214.910427939,-535315.835412304,-527805.935612899,-509902.701465396,-594482.66034173,-584657.587436483,-585700.077909831,-616079.88923793,-613692.915273929,-617471.482307854,-540560.985824994,-565049.206724217,-596073.477874671,-528011.530889547,-534414.101758374,-506878.190038309,-506269.875089882,-575122.719221323,-570991.748095949,-568045.686029434,-566698.237054951,-579989.924798938,-569781.392206451,-583639.0915765,-568081.963250652,-545503.509054366,-570364.612201341,-513314.647413583,-529240.247658368,-605480.031701475
"29",169216.869711587,159817.333566856,160646.892466014,165821.65003415,-127534.684251227,-125705.35004425,-137044.34891902,189865.699182756,189191.699316903,196008.140447869,-92179.8406028594,162078.013872061,151966.272884525,-112595.647108391,-101424.342108461,173184.689617622,181448.864577968,193273.245536086,174331.463459898,161258.863219459,-144082.685094738,-135512.637472224,-125093.865189657,-80744.6983360514,-87010.1641906438,-8624.53391040915,5749.53202412765,-63090.8376182638,0,-24581.9654526139,-36353.5797499308,-58532.7377128937,46103.0175141243,51104.2558515089,59866.7189735172,70719.4623065556,-60170.1848679886,34369.7832484159,80391.8334228103,-20766.8132983684,27981.5386808296,42733.7698211231,93002.1412897465,90656.8764510996,-40928.7036887366,-70803.4558047163,-74757.9828903094,-85330.3243417148,-104009.078304338,-111713.199409716,-94402.5843965189,-96380.2160078966,-109398.344858133,-43045.3010582449,84106.0187863288,84897.9111818875,69954.5499854367,54442.4015372453,28556.6379127058,-257661.27639497,-256077.681044946,-245964.098357514,-247626.861766708,-249411.709122146,-251507.63624675,-216981.908520246,-218083.811145955,389775.444904667,377493.631736773,362293.659827095,-308295.247739842,-275391.185629123,-245658.796569458,-187852.310307044,-203796.869529726,-225263.480523409,-244254.102680775,-227731.118793085,-222068.509005723,-221568.509005723,-225744.647669284,-232361.74585378,-227370.918221111,-299188.761669506,-302320.84905028,-311495.49320754,-334253.382913657,359507.866561446,358456.98703516,360214.995511554,360818.940938312,401880.196934053,-342401.143433752,-337789.762265633,-262548.547999454,-258825.986123744,-651940.880188217,-646191.117842526,-660554.840181383,-674082.003232672,-683036.828956675,-609784.404883583,-609784.404883583,-610360.419145625,-613781.146701213,-612936.60941836,-613801.464617942,-628503.261888879,-546085.253577673,-550186.178562039,-542676.278762634,-524773.044615131,-609353.003491465,-599527.930586217,-600570.421059566,-630950.232387665,-628563.258423664,-632341.825457589,-555431.328974729,-579919.549873951,-610943.821024406,-542881.874039282,-549284.444908109,-521748.533188044,-521140.218239616,-589993.062371058,-585862.091245683,-582916.029179169,-581568.580204685,-594860.267948673,-584651.735356185,-598509.434726234,-582952.306400387,-560373.852204101,-585234.955351076,-528184.990563318,-544110.590808102,-620350.374851209
"30",150130.664114268,140731.127969536,141560.686868695,146735.44443683,-108448.478653908,-106619.144446931,117958.1433217,170779.493585436,170105.493719584,176921.934850549,-73093.6350055397,142991.808274741,132880.067287206,-93509.4415110709,-82338.1365111417,154098.484020302,162362.658980648,174187.039938766,155245.257862578,142172.657622139,124996.479497419,116426.431874905,-106007.659592338,-61658.4927387318,-67923.9585933241,22218.27297802,30331.4974767416,44004.6320209442,24581.9654526139,0,-17267.3741526111,-39446.5321155741,48093.4390820963,53094.6774194809,61857.1405414892,72709.8838745276,-41083.979270669,47963.5223160267,82382.2549907823,-3815.15215424551,29971.9602488016,44724.191389095,94992.5628577185,92647.2980190716,-21842.4980914169,51717.2502073966,-55671.7772929898,-66244.1187443951,-84922.8727070179,-92626.993812396,-75316.3787991992,-77294.0104105769,-90312.139260813,-23959.0954609253,86096.4403543008,86888.3327498595,71944.9715534087,56432.8231052173,30547.0594806778,-238575.070797651,-236991.475447626,-226877.892760194,-228540.656169389,-230325.503524826,-232421.43064943,-197895.702922926,-198997.605548636,370689.239307347,358407.426139454,343207.454229775,-289209.042142523,-256304.980031804,-226572.590972139,-168766.104709724,-184710.663932406,-206177.274926089,-225167.897083455,-208644.913195766,-202982.303408403,-202482.303408403,-206658.442071964,-213275.54025646,-208284.712623792,-280102.556072187,-283234.643452961,-292409.28761022,315167.177316338,340421.660964127,339370.781437841,341128.789914235,341732.735340993,382793.991336734,323314.937836432,318703.556668314,-243462.342402135,-239739.780526424,-632854.674590898,-627104.912245207,-641468.634584063,-654995.797635352,-663950.623359355,-590698.199286263,-590698.199286263,-591274.213548305,-594694.941103893,-593850.403821041,-594715.259020623,-609417.05629156,-526999.047980354,-531099.972964719,-523590.073165314,-505686.839017811,-590266.797894145,-580441.724988898,-581484.215462246,-611864.026790345,-609477.052826344,-613255.619860269,-536345.123377409,-560833.344276632,-591857.615427087,-523795.668441962,-530198.239310789,-502662.327590724,-502054.012642297,-570906.856773738,-566775.885648364,-563829.823581849,-562482.374607366,-575774.062351353,-565565.529758866,-579423.229128915,-563866.100803067,-541287.646606781,-566148.749753756,-509098.784965998,-525024.385210783,-601264.16925389
"31",140890.995830589,131491.459685858,132321.018585016,137495.776153152,99208.8103702291,97379.4761632522,108718.475038022,161539.825301758,160865.825435905,167682.266566871,-63853.9667218612,133752.139991063,123640.399003527,-84269.7732273924,-73098.4682274632,144858.815736623,153122.990696969,164947.371655087,146005.5895789,132932.989338461,115756.81121374,107186.763591226,96767.9913086593,-52418.8244550533,-58684.2903096456,33989.8872753368,42103.1117740584,34764.9637372656,36353.5797499308,17267.3741526111,0,-30206.8638318955,59865.0533794131,64866.2917167977,73628.7548388061,84481.4981718444,-31844.3109869905,59735.1366133436,94153.8692880992,15586.7664515624,41743.5745461185,56495.8056864119,106764.177155035,104418.912316388,-12602.8298077384,42477.5819237181,-46432.1090093113,-57004.4504607166,-75683.2044233394,-83387.3255287175,-66076.7105155207,-68054.3421268984,-81072.4709771345,-14719.4271772468,97868.0546516176,98659.9470471763,83716.5858507255,68204.4374025342,42318.6737779946,-229335.402513972,-227751.807163947,-217638.224476516,-219300.98788571,-221085.835241148,-223181.762365751,-188656.034639248,-189757.937264957,361449.571023668,349167.757855775,333967.785946097,-279969.373858844,-247065.311748125,-217332.92268846,-159526.436426046,-175470.995648727,-196937.606642411,-215928.228799777,-199405.244912087,-193742.635124725,-193242.635124725,-197418.773788286,-204035.871972782,-199045.044340113,-270862.887788508,-273994.975169282,-283169.619326542,305927.509032659,331181.992680448,330131.113154162,331889.121630556,332493.067057314,373554.323053055,314075.269552754,309463.888384635,-234222.674118456,-230500.112242746,-623615.006307219,-617865.243961528,-632228.966300385,-645756.129351674,-654710.955075676,-581458.531002585,-581458.531002585,-582034.545264627,-585455.272820215,-584610.735537362,-585475.590736944,-600177.388007881,-517759.379696675,-521860.30468104,-514350.404881636,-496447.170734132,-581027.129610467,-571202.056705219,-572244.547178568,-602624.358506667,-600237.384542666,-604015.951576591,-527105.45509373,-551593.675992953,-582617.947143408,-514556.000158284,-520958.571027111,-493422.659307046,-492814.344358618,-561667.18849006,-557536.217364685,-554590.155298171,-553242.706323687,-566534.394067675,-556325.861475187,-570183.560845236,-554626.432519389,-532047.978323103,-556909.081470078,-499859.11668232,-515784.716927104,-592024.500970211
"32",118612.255870115,109212.719725383,110042.278624541,115217.036192677,76930.0704097545,75100.7362027776,86439.7350775469,139261.085341283,138587.085475431,145403.526606396,-41575.2267613866,111473.400030588,101361.659043053,61991.0332669177,50819.7282669886,122580.075776149,130844.250736495,142668.631694613,123726.849618425,110654.249377986,93478.0712532654,84908.0236307516,74489.2513481847,-30140.0844945786,-36405.550349171,56169.0452382998,64282.2697370214,43662.394563159,58532.7377128937,39446.5321155741,30206.8638318955,0,82044.2113423761,87045.4496797607,95807.912801769,106660.656134807,-9565.57102651583,81914.2945763065,116333.027251062,37765.9244145253,63922.7325090814,78674.9636493748,128943.335117998,126598.070279351,17604.0340241571,51375.0127496115,-24153.3690488367,-34725.710500242,-53404.4644628648,-61108.5855682429,-43797.9705550461,-45775.6021664238,-58793.7310166599,23616.8580031402,120047.212614581,120839.105010139,105895.743813688,90383.5953654971,64497.8317409575,-207056.662553498,-205473.067203473,-195359.484516041,-197022.247925236,-198807.095280673,-200903.022405277,-166377.294678773,-167479.197304482,339170.831063194,326889.0178953,311689.045985622,257690.63389837,-224786.57178765,-195054.182727985,-137247.696465571,-153192.255688253,-174658.866681936,-193649.488839302,-177126.504951613,-171463.89516425,-170963.89516425,-175140.033827811,-181757.132012307,-176766.304379639,248584.147828033,251716.235208808,260890.879366067,283648.769072185,308903.252719973,307852.373193687,309610.381670081,310214.327096839,351275.583092581,291796.529592279,287185.148424161,-211943.934157981,-208221.372282271,-601336.266346744,-595586.504001054,-609950.22633991,-623477.389391199,-632432.215115202,-559179.79104211,-559179.79104211,-559755.805304152,-563176.53285974,-562331.995576888,-563196.85077647,-577898.648047406,-495480.639736201,-499581.564720566,-492071.664921161,-474168.430773658,-558748.389649992,-548923.316744745,-549965.807218093,-580345.618546192,-577958.644582191,-581737.211616116,-504826.715133256,-529314.936032479,-560339.207182933,-492277.260197809,-498679.831066636,-471143.919346571,-470535.604398144,-539388.448529585,-535257.477404211,-532311.415337696,-530963.966363213,-544255.6541072,-534047.121514713,-547904.820884762,-532347.692558914,-509769.238362628,-534630.341509603,-477580.376721845,-493505.97696663,-569745.761009737
"33",-192728.34334107,-183328.807196338,-184158.366095497,-189333.123663632,-151046.15788071,-149216.823673733,-160555.822548502,213377.172812238,212703.172946386,219519.614077352,-115691.314232342,-185589.487501543,-175477.746514008,-136107.120737873,-124935.815737944,196696.163247104,204960.33820745,216784.719165568,197842.93708938,-184770.336848941,-167594.158724221,-159024.111101707,-148605.33881914,-104256.171965534,-110521.637820126,-43739.3250395304,-51852.549538252,-86602.3112477462,-46103.0175141243,-48093.4390820963,-59865.0533794131,-82044.2113423761,0,9538.10600223605,13763.7014593929,24616.4447924313,-83681.658497471,-69484.5743775371,34288.815908686,-44278.2869278508,-24846.6346289039,-8693.79778901791,46899.1237756222,44553.8589369753,-64440.177318219,-94314.9294341987,-98269.4565197918,-108841.797971197,-127520.55193382,-135224.673039198,-117914.058026001,-119891.689637379,-132909.818487615,-66556.7746877273,38003.0012722045,38794.8936677632,23851.5324713124,8339.38402312102,-17546.3796014186,-281172.750024453,-279589.154674428,-269475.571986996,-271138.335396191,-272923.182751628,-275019.109876232,-240493.382149728,-241595.284775438,413286.918534149,401005.105366256,-385805.133456577,-331806.721369325,-298902.659258606,-269170.270198941,-211363.783936526,-227308.343159208,-248774.954152891,-267765.576310257,-251242.592422568,-245579.982635205,-245079.982635205,-249256.121298766,-255873.219483262,-250882.391850594,-322700.235298989,-325832.322679763,-335006.966837022,-357764.85654314,-383019.340190929,-381968.460664643,-383726.469141037,-384330.414567795,425391.670563536,-365912.617063234,-361301.235895116,-286060.021628937,-282337.459753226,-675452.353817699,-669702.591472009,-684066.313810865,-697593.476862154,-706548.302586157,-633295.878513065,-633295.878513065,-633871.892775107,-637292.620330695,-636448.083047843,-637312.938247425,-652014.735518362,-569596.727207156,-573697.652191521,-566187.752392116,-548284.518244613,-632864.477120947,-623039.4042157,-624081.894689048,-654461.706017147,-652074.732053146,-655853.299087071,-578942.802604211,-603431.023503434,-634455.294653889,-566393.347668764,-572795.918537591,-545260.006817526,-544651.691869099,-613504.53600054,-609373.564875166,-606427.502808651,-605080.053834168,-618371.741578155,-608163.208985668,-622020.908355717,-606463.780029869,-583885.325833583,-608746.428980558,-551696.4641928,-567622.064437585,-643861.848480692
"34",-197729.581678454,-188330.045533723,-189159.604432881,-194334.362001017,-156047.396218094,-154218.062011117,-165557.060885887,218378.411149623,217704.41128377,224520.852414736,-120692.552569726,-190590.725838928,-180478.984851392,-141108.359075257,-129937.054075328,-201697.401584489,209961.576544834,221785.957502953,-202844.175426765,-189771.575186326,-172595.397061605,-164025.349439091,-153606.577156524,-109257.410302918,-115522.876157511,-48740.563376915,-56853.7878756365,-91603.5495851308,-51104.2558515089,-53094.6774194809,-64866.2917167977,-87045.4496797607,-9538.10600223605,0,23301.807461629,34154.5507946673,-88682.8968348556,-74485.8127149217,43826.9219109221,-49279.5252652354,-29847.8729662885,-13695.0361264025,56437.2297778583,54091.9649392113,-69441.4156556036,-99316.1677715832,-103270.694857176,-113843.036308582,-132521.790271205,-140225.911376583,-122915.296363386,-124892.927974764,-137911.056825,-71558.0130251119,47541.1072744405,48332.9996699992,33389.6384735484,17877.4900253571,-22547.6179388031,-286173.988361837,-284590.393011813,-274476.810324381,-276139.573733575,-277924.421089013,-280020.348213617,-245494.620487113,-246596.523112822,418288.156871534,406006.34370364,-390806.371793962,-336807.959706709,-303903.89759599,-274171.508536325,-216365.022273911,-232309.581496593,-253776.192490276,-272766.814647642,-256243.830759952,-250581.22097259,-250081.22097259,-254257.359636151,-260874.457820647,-255883.630187978,-327701.473636373,-330833.561017147,-340008.205174407,-362766.094880524,-388020.578528313,-386969.699002027,-388727.707478421,-389331.652905179,430392.908900921,-370913.855400619,-366302.4742325,-291061.259966321,-287338.698090611,-680453.592155084,-674703.829809393,-689067.55214825,-702594.715199539,-711549.540923541,-638297.11685045,-638297.11685045,-638873.131112492,-642293.85866808,-641449.321385227,-642314.176584809,-657015.973855746,-574597.96554454,-578698.890528905,-571188.990729501,-553285.756581997,-637865.715458332,-628040.642553084,-629083.133026433,-659462.944354532,-657075.970390531,-660854.537424456,-583944.040941596,-608432.261840818,-639456.532991273,-571394.586006149,-577797.156874976,-550261.245154911,-549652.930206483,-618505.774337925,-614374.80321255,-611428.741146036,-610081.292171553,-623372.97991554,-613164.447323052,-627022.146693101,-611465.018367254,-588886.564170968,-613747.667317943,-556697.702530185,-572623.302774969,-648863.086818076
"35",-206492.044800463,-197092.508655731,-197922.06755489,-203096.825123025,-164809.859340103,-162980.525133126,-174319.524007895,227140.874271631,226466.874405779,233283.315536744,-129455.015691735,-199353.188960936,-189241.447973401,-149870.822197266,-138699.517197337,-210459.864706497,-218724.039666843,230548.420624961,-211606.638548773,-198534.038308334,-181357.860183614,-172787.8125611,-162369.040278533,-118019.873424927,-124285.339279519,-57503.0264989233,-65616.2509976449,-100366.012707139,-59866.7189735172,-61857.1405414892,-73628.7548388061,-95807.912801769,-13763.7014593929,-23301.807461629,0,32518.8253251429,-97445.3599568639,-83248.2758369301,42191.1964413976,-58041.9883872437,-38610.3360882968,-22457.4992484108,54801.5043083338,52456.2394696869,-78203.8787776119,-108078.630893592,-112033.157979185,-122605.49943059,-141284.253393213,-148988.374498591,-131677.759485394,-133655.391096772,-146673.519947008,-80320.4761471203,45905.3818049161,46697.2742004747,31753.913004024,-16241.7645558326,-31310.0810608115,-294936.451483846,-293352.856133821,-283239.273446389,-284902.036855584,-286686.884211021,-288782.811335625,-254257.083609121,-255358.986234831,427050.619993542,-414768.806825649,-399568.83491597,-345570.422828718,-312666.360717999,-282933.971658334,-225127.485395919,-241072.044618601,-262538.655612284,-281529.27776965,-265006.293881961,-259343.684094598,-258843.684094598,-263019.822758159,-269636.920942655,-264646.093309987,-336463.936758381,-339596.024139156,-348770.668296415,-371528.558002533,-396783.041650322,-395732.162124036,-397490.17060043,-398094.116027187,439155.372022929,-379676.318522627,-375064.937354509,-299823.72308833,-296101.161212619,-689216.055277092,-683466.292931402,-697830.015270258,-711357.178321547,-720312.00404555,-647059.579972458,-647059.579972458,-647635.5942345,-651056.321790088,-650211.784507236,-651076.639706818,-665778.436977755,-583360.428666549,-587461.353650914,-579951.453851509,-562048.219704006,-646628.17858034,-636803.105675093,-637845.596148441,-668225.40747654,-665838.433512539,-669617.000546464,-592706.504063604,-617194.724962827,-648218.996113281,-580157.049128157,-586559.619996984,-559023.708276919,-558415.393328492,-627268.237459933,-623137.266334559,-620191.204268044,-618843.755293561,-632135.443037548,-621926.910445061,-635784.60981511,-620227.481489262,-597649.027292976,-622510.130439951,-565460.165652193,-581385.765896978,-657625.549940085
"36",-217344.788133501,-207945.25198877,-208774.810887928,-213949.568456063,-175662.602673141,-173833.268466164,-185172.267340933,-237993.61760467,-237319.617738817,-244136.058869783,-140307.759024773,-210205.932293975,-200094.191306439,-160723.565530304,-149552.260530375,-221312.608039535,-229576.782999881,-241401.163957999,-222459.381881812,-209386.781641373,-192210.603516652,-183640.555894138,-173221.783611571,-128872.616757965,-135138.082612557,-68355.7698319617,-76468.9943306833,-111218.756040177,-70719.4623065556,-72709.8838745276,-84481.4981718444,-106660.656134807,-24616.4447924313,-34154.5507946673,-32518.8253251429,0,-108298.103289902,-94101.0191699684,9672.37111625473,-68894.7317202821,-49463.0794213352,-33310.2425814492,42170.8303419682,39825.5655033213,-89056.6221106503,-118931.37422663,-122885.901312223,-133458.242763628,-152136.996726251,-159841.117831629,-142530.502818433,-144508.13442981,-157526.263280046,-91173.2194801586,33274.7078385505,14178.4488753319,-19123.2390376584,-16277.0607693103,-42162.8243938498,-305789.194816884,-304205.599466859,-294092.016779427,-295754.780188622,-297539.627544059,-299635.554668663,-265109.82694216,-266211.729567869,-437903.36332658,-425621.550158687,-410421.578249009,-356423.166161756,-323519.104051037,-293786.714991372,-235980.228728957,-251924.787951639,-273391.398945323,-292382.021102689,-275859.037214999,-270196.427427637,-269696.427427637,-273872.566091198,-280489.664275693,-275498.836643025,-347316.68009142,-350448.767472194,-359623.411629454,-382381.301335571,-407635.78498336,-406584.905457074,-408342.913933468,-408946.859360226,450008.115355967,-390529.061855665,-385917.680687547,-310676.466421368,-306953.904545658,-700068.798610131,-694319.03626444,-708682.758603297,-722209.921654585,-731164.747378588,-657912.323305496,-657912.323305496,-658488.337567539,-661909.065123126,-661064.527840274,-661929.383039856,-676631.180310793,-594213.171999587,-598314.096983952,-590804.197184547,-572900.963037044,-657480.921913379,-647655.849008131,-648698.33948148,-679078.150809578,-676691.176845578,-680469.743879503,-603559.247396642,-628047.468295865,-659071.73944632,-591009.792461195,-597412.363330023,-569876.451609958,-569268.13666153,-638120.980792971,-633990.009667597,-631043.947601083,-629696.498626599,-642988.186370586,-632779.653778099,-646637.353148148,-631080.2248223,-608501.770626014,-633362.873772989,-576312.908985231,-592238.509230016,-668478.293273123
"37",114503.451746245,105103.915601513,105933.474500671,111108.232068807,72821.2662858843,70991.9320789074,82330.9309536768,135152.281217413,134478.28135156,141294.722482526,-37466.4226375165,107364.595906718,97252.8549191825,57882.2291430476,46710.9241431184,118471.271652279,126735.446612625,138559.827570743,119618.045494555,106545.445254116,89369.2671293953,80799.2195068814,70380.4472243146,-26031.2803707085,-32296.7462253008,57806.4923933947,65919.7168921163,45299.8417182539,60170.1848679886,41083.979270669,31844.3109869905,9565.57102651583,83681.658497471,88682.8968348556,97445.3599568639,108298.103289902,0,83551.7417314014,117970.474406157,39403.3715696202,65560.1796641763,80312.4108044697,130580.782273093,128235.517434446,19241.481179252,53012.4599047064,-20044.5649249665,-30616.9063763718,-49295.6603389946,-56999.7814443727,-39689.1664311759,-41666.7980425536,-54684.9268927897,25254.3051582351,121684.659769675,122476.552165234,107533.190968783,92021.042520592,66135.2788960524,-202947.858429628,-201364.263079603,-191250.680392171,-192913.443801366,-194698.291156803,-196794.218281407,-162268.490554903,-163370.393180612,335062.026939324,322780.21377143,307580.241861752,253581.829774499,-220677.76766378,-190945.378604115,-133138.892341701,-149083.451564383,-170550.062558066,-189540.684715432,-173017.700827742,-167355.09104038,-166855.09104038,-171031.229703941,-177648.327888437,-172657.500255768,244475.343704163,247607.431084937,256782.075242197,279539.964948314,304794.448596103,303743.569069817,305501.577546211,306105.522972969,347166.778968711,287687.725468409,283076.34430029,-207835.130034111,-204112.568158401,-597227.462222874,-591477.699877183,-605841.42221604,-619368.585267329,-628323.410991332,-555070.98691824,-555070.98691824,-555647.001180282,-559067.72873587,-558223.191453017,-559088.046652599,-573789.843923536,-491371.835612331,-495472.760596696,-487962.860797291,-470059.626649788,-554639.585526122,-544814.512620874,-545857.003094223,-576236.814422322,-573849.840458321,-577628.407492246,-500717.911009386,-525206.131908609,-556230.403059063,-488168.456073939,-494571.026942766,-467035.115222701,-466426.800274273,-535279.644405715,-531148.67328034,-528202.611213826,-526855.162239343,-540146.84998333,-529938.317390842,-543796.016760891,-528238.888435044,-505660.434238758,-530521.537385733,-473471.572597975,-489397.172842759,-565636.956885866
"38",-192598.426575,-183198.890430269,-184028.449329427,-189203.206897563,-150916.24111464,-149086.906907663,-160425.905782433,213247.256046169,212573.256180316,219389.697311282,-115561.397466272,-185459.570735474,-175347.829747938,-135977.203971803,-124805.898971874,196566.246481034,204830.42144138,216654.802399498,197713.020323311,-184640.420082872,-167464.241958151,-158894.194335637,-148475.42205307,-104126.255199464,-110391.721054057,-25745.2493380068,-40119.3152725436,-86472.3944816766,-34369.7832484159,-47963.5223160267,-59735.1366133436,-81914.2945763065,69484.5743775372,74485.8127149217,83248.2758369301,94101.0191699684,-83551.7417314014,0,103773.390286223,-44148.3701617812,-51363.0955442424,-66115.3266845359,116383.698153159,114038.433314512,-64310.2605521494,-94185.0126681291,-98139.5397537223,-108711.881205128,-127390.63516775,-135094.756273128,-117784.141259932,-119761.772871309,-132779.901721545,-66426.8579216578,107487.575649742,108279.4680453,93336.1068488495,77823.9584006582,-51938.1947761186,-281042.833258383,-279459.237908358,-269345.655220927,-271008.418630121,-272793.265985559,-274889.193110162,-240363.465383659,-241465.368009368,413157.001768079,400875.188600186,-385675.216690508,-331676.804603255,-298772.742492536,-269040.353432871,-211233.867170457,-227178.426393138,-248645.037386822,-267635.659544188,-251112.675656498,-245450.065869136,-244950.065869136,-249126.204532697,-255743.302717193,-250752.475084524,-322570.318532919,-325702.405913693,-334877.050070953,-357634.93977707,-382889.423424859,-381838.543898573,-383596.552374967,-384200.497801725,425261.753797466,-365782.700297165,-361171.319129046,-285930.104862867,-282207.542987157,-675322.43705163,-669572.674705939,-683936.397044796,-697463.560096085,-706418.385820087,-633165.961746996,-633165.961746996,-633741.976009038,-637162.703564626,-636318.166281773,-637183.021481355,-651884.818752292,-569466.810441086,-573567.735425451,-566057.835626047,-548154.601478543,-632734.560354878,-622909.48744963,-623951.977922979,-654331.789251078,-651944.815287077,-655723.382321002,-578812.885838142,-603301.106737364,-634325.377887819,-566263.430902694,-572666.001771522,-545130.090051457,-544521.775103029,-613374.619234471,-609243.648109096,-606297.586042582,-604950.137068098,-618241.824812085,-608033.292219598,-621890.991589647,-606333.863263799,-583755.409067514,-608616.512214488,-551566.547426731,-567492.147671515,-643731.931714622
"39",-227017.159249756,-217617.623105024,-218447.182004183,-223621.939572318,-185334.973789396,-183505.639582419,-194844.638457188,-247665.988720925,-246991.988855072,-253808.429986038,-149980.130141028,-219878.303410229,-209766.562422694,-170395.936646559,-159224.63164663,-230984.97915579,-239249.154116136,-251073.535074254,-232131.752998066,-219059.152757627,-201882.974632907,-193312.927010393,-182894.154727826,-138544.98787422,-144810.453728812,-78028.1409482164,-86141.365446938,-120891.127156432,-80391.8334228103,-82382.2549907823,-94153.8692880992,-116333.027251062,-34288.815908686,-43826.9219109221,-42191.1964413976,-9672.37111625473,-117970.474406157,-103773.390286223,0,-78567.1028365368,-59135.4505375899,-42982.6136977039,51843.2014582229,49497.936619576,-98728.993226905,-128603.745342885,-132558.272428478,-143130.613879883,-161809.367842506,-169513.488947884,-152202.873934687,-154180.505546065,-167198.634396301,-100845.590596413,42947.0789548052,11850.5140871128,-28795.6101539131,-25949.431885565,-51835.1955101046,-315461.565933139,-313877.970583114,-303764.387895682,-305427.151304877,-307211.998660314,-309307.925784918,-274782.198058414,-275884.100684124,-447575.734442835,-435293.921274942,-420093.949365263,-366095.537278011,-333191.475167292,-303459.086107627,-245652.599845212,-261597.159067894,-283063.770061577,-302054.392218943,-285531.408331254,-279868.798543891,-279368.798543891,-283544.937207452,-290162.035391948,-285171.20775928,-356989.051207675,-360121.138588449,-369295.782745708,-392053.672451826,-417308.156099615,-416257.276573329,-418015.285049723,-418619.230476481,459680.486472222,-400201.43297192,-395590.051803802,-320348.837537623,-316626.275661912,-709741.169726386,-703991.407380695,-718355.129719551,-731882.29277084,-740837.118494843,-667584.694421751,-667584.694421751,-668160.708683794,-671581.436239381,-670736.898956529,-671601.754156111,-686303.551427048,-603885.543115842,-607986.468100207,-600476.568300802,-582573.334153299,-667153.293029633,-657328.220124386,-658370.710597735,-688750.521925833,-686363.547961832,-690142.114995757,-613231.618512897,-637719.83941212,-668744.110562575,-600682.16357745,-607084.734446277,-579548.822726212,-578940.507777785,-647793.351909226,-643662.380783852,-640716.318717337,-639368.869742854,-652660.557486841,-642452.024894354,-656309.724264403,-640752.595938555,-618174.141742269,-643035.244889244,-585985.280101486,-601910.880346271,-678150.664389378
