"","anthropogenic_PC1","anthropogenic_PC2","anthropogenic_PC3"
"1",1.41334849018722,0.152022559439724,-0.077805430526762
"2",-2.27194847390388,-0.0110980235108614,-0.00810183050575111
"3",-0.274924469630902,-0.0836672029393409,-0.999076297636308
"4",0.546183183009951,0.0239223225839079,-1.00842303112497
"5",-3.15107757783154,0.332958791184166,1.09885504840438
"6",-3.81762687590608,0.605019805942696,1.61076666333219
"7",1.11812863843492,-0.294870571059399,0.981222094044298
"8",0.194266602414789,-0.354090884660805,0.161321688539392
"9",-5.67464695796889,-10.3167104329,1.21371484572911
"10",-1.6094246945192,-0.674633864334224,0.245670881627135
"11",-1.67840714744775,0.201995759098481,0.277689186510857
"12",0.53119996057639,0.0492777546954982,-0.611566476281051
"13",-0.329177738292209,0.243879067178234,-0.35356148366333
"14",1.7762734113886,-0.186446655221156,0.134551024641226
"15",2.00172955646107,-0.0893494640587735,0.370529537430137
"16",2.1640488692877,-0.170489917311479,0.746292506925582
"17",1.5771954388398,-0.178454952987395,0.673324250083648
"18",0.416299181785703,-0.340129612692373,0.301513083163131
"19",-0.991179041114315,0.809484242690325,0.611219953900857
"20",-1.70519921654119,-3.09275697267653,0.434582362677548
"21",-1.09873938436579,-3.06708614988323,0.545984784003349
"22",-0.392100759267666,-3.44368266459303,0.759413231320877
"23",-1.86648645882146,-2.3492174240698,1.07111234845182
"24",-0.322541771735543,-1.93332791853725,0.156836245195291
"25",0.0703613925172898,-2.17047590172032,0.0497379465697233
"26",-1.1146569409077,0.0165677711778433,0.632241394499136
"27",0.283539136307807,0.117344611070807,0.125375372081471
"28",2.34793066382884,0.307319867306149,0.206257888248314
"29",0.283539136307807,0.117344611070807,0.125375372081471
"30",-1.14517312236876,-0.288974055637515,0.877372194611391
"31",-1.28220515005933,0.00965776228799978,0.451346852633064
"32",0.937261118178394,-0.0885921208752705,-0.0704352045563651
"33",-0.214981577388052,-0.173463423904612,-0.380423065493904
"34",0.00684263828509302,-0.180967347501697,-0.556314392605866
"35",0.0858005348889276,-0.199725385191039,-0.149149615019562
"36",0.481571679532876,-0.278950042562132,-0.311815377287213
"37",1.26064354667852,0.141155344662315,0.431868667572377
"38",0.226084397513456,-1.40986422917623,-0.60480443318783
"39",0.495461104621731,-0.157137747102614,0.288430548213494
"40",0.11312252131156,-1.81583120989455,0.263831751417813
"41",-1.25051937725654,-0.327578486434093,-0.345606965963174
"42",-5.96585124778314,2.011632880311,2.20273720879023
"43",-1.50436557724498,0.776673841687397,0.131067984100273
"44",-3.90874961157895,-0.962637407423083,-1.91164729001705
"45",-0.288445280122922,-1.14888104533582,0.272877042144048
"46",1.72604772011988,0.104576662030913,-0.154001707076066
"47",2.04760862621834,0.141209179195883,0.717325135879321
"48",1.6575999675686,-0.205801674018902,0.695309911291863
"49",-0.261076503604938,-0.477319031203007,0.660614070728494
"50",-3.52636011706152,0.846334097336884,-4.74548995165485
"51",0.021924788578045,-3.42156925763846,0.452825284032297
"52",0.245540714884019,-0.495132925583779,-0.0821525274258127
"53",-2.0944844943464,-0.408791103286472,0.658118326031074
"54",1.97563760696926,0.362834524897765,-0.0742455463452542
"55",1.77933192743991,0.0887312839967796,0.318233690152286
"56",0.670531906103099,-0.0859453718586282,-0.107183362957531
"57",-0.755169740793772,-0.211925216333242,-0.506458963914764
"58",0.414941856478775,-0.683109791772093,0.239403764115805
"59",-0.417044942088341,-0.289911997386759,0.273472252138543
"60",0.163726875501075,0.720522078295717,0.0378035840357344
"61",0.163726875501075,0.720522078295717,0.0378035840357344
"62",1.25169297821579,0.392446450561487,-0.593318248251531
"63",1.25918190135665,0.0356765780664986,0.423469626736904
"64",1.97233722572906,0.334995148422009,-0.285717106780887
"65",-2.81596265416357,1.32938347803298,-0.351498142279373
"66",0.8145894862155,-0.934531794969686,-0.315855768393001
"67",0.808209460962171,-0.864705436269465,-0.117633289707774
"68",0.932678594851397,0.774316521524975,-0.936277171516062
"69",0.932678594851397,0.774316521524975,-0.936277171516062
"70",0.914805897228422,0.786822283585496,-0.459783415848989
"71",0.200670523038658,0.261353822407119,-0.0814040876895436
"72",0.515046518400497,-0.159231144414791,0.0847523407878586
"73",-2.16225043243538,2.00310210984516,1.13234682628315
"74",1.95554397306154,0.374613029511803,0.350268614028086
"75",0.0403749207336952,0.0729813348999267,-0.177837556602208
"76",-0.164682682160191,-0.0254420810752017,-0.171416198160903
"77",-9.25651561306731,3.09190221728333,2.44912730758641
"78",0.470308536150769,0.130093214760162,0.0232864754953861
"79",0.581824439047801,0.778941558077745,-0.51527158567514
"80",0.581824439047801,0.778941558077745,-0.51527158567514
"81",0.581824439047801,0.778941558077745,-0.51527158567514
"82",1.02157365389899,0.548932371071441,0.0518021023116062
"83",1.67953238076049,0.288321753083111,-0.611439182014408
"84",1.22908553582844,0.242037657931258,-0.819149955483787
"85",0.589458587747217,-0.204535846203843,-0.271236219554069
"86",0.0762416214870573,0.963438282745372,-0.0432958679872332
"87",0.830174513924209,0.233798126117567,0.390230322907971
"88",-0.299477760185012,-0.324507512284096,0.04059634800867
"89",-4.92262263289615,1.13418919405193,1.5667865370439
"90",0.401084187529548,0.498510369916783,-0.475673708817694
"91",0.851612264598697,0.505679414188216,-0.517738594189925
"92",2.06737229113618,0.652207910966985,-0.699119371433405
"93",0.464920142886444,0.181661713727,0.0176361595190375
"94",1.14120846476834,-0.491419979368655,-0.0123280795178824
"95",1.4598915873066,0.294047176328513,-0.36872521354166
"96",1.58529961936927,0.467313320803293,-0.128401933658621
"97",1.42120472912139,0.812201572691293,0.0167869428560331
"98",2.04042548174613,0.0337797226972286,0.299921505041385
"99",1.49608361207033,0.479037501791004,-0.124940695996141
"100",2.4059369931418,0.395346925299014,-0.168841151056938
"101",2.76099657594651,0.0481966810358066,0.33127151347463
"102",2.83482838009681,-0.18135900270221,0.613194013131873
"103",2.83482838009681,-0.18135900270221,0.613194013131873
"104",1.20472066174678,0.860487848515642,-0.761055184632635
"105",-0.0431334699232949,0.374167339867215,0.200346773237329
"106",-0.821189260455553,1.04016271226072,0.815875178872943
"107",0.326231505990509,-0.767069846514904,-0.730266529070714
"108",2.83190316186753,-0.0397000060246182,0.606059142684181
"109",-5.19877294411322,-1.65497351198041,-2.44146808403321
"110",-5.61508924556844,1.43161351418906,-8.22979780831266
"111",-0.493556276617949,0.76220276637042,-2.90481598824173
"112",1.85515454554323,0.768504446070066,0.24978190026064
"113",1.93157732387983,0.621313722008094,-0.552963955088395
"114",1.64206628874977,0.431901835945692,-0.0037599121147993
"115",1.2219257924718,-0.697682879573729,0.138088930319066
"116",0.667159141003556,0.708300917222101,0.150195910195733
"117",1.93152457030228,0.0799431545622097,-0.0984820867984507
"118",2.43586322193879,-0.0817074585157155,0.895760752287859
"119",-2.32243927295151,1.10027830531672,1.17133830978888
"120",0.824932838419622,1.10006022034733,0.918076304598544
"121",2.09876913990222,0.306614693086673,-0.512482283021108
"122",-4.93516397177388,0.194920140404302,-2.57133660805541
"123",-2.32243927295151,1.10027830531672,1.17133830978888
"124",1.79563766194762,0.700506511613735,-0.272463745185879
"125",1.79563766194762,0.700506511613735,-0.272463745185879
"126",-0.42339214221498,0.273750042018883,-0.240389703847634
"127",-3.95764661426374,0.0790303068935696,0.658290448841982
"128",-5.62651876903907,4.81672721089562,3.99505471999227
"129",-1.33601128102671,0.19923937431248,-0.0910172658775328
"130",2.45977169286157,0.419971131020464,-0.0440917271812501
"131",1.6491919269308,0.147301523164702,-0.2976977824142
"132",-1.69201680986259,-0.344333263185066,-0.0241305344913799
"133",1.47690884486322,0.71309733760035,0.427696603532463
"134",-2.32243927295151,1.10027830531672,1.17133830978888
"135",0.82423289077858,1.10643434622227,-0.214954453440635
"136",1.1918545838265,-0.536186124151376,0.0484612843729131
"137",0.6598735638037,-0.761667092512419,0.686559492702287
"138",2.6161466106771,-0.197097031973153,0.28266065626606
