"","landcover_PC1","landcover_PC2","landcover_PC3","landcover_PC4","landcover_PC5","landcover_PC6"
"50",2.61093236069301,9.90131956018746,5.76919538849459,-0.366012195231055,-3.29324486612163,-5.81620604111946
"51",1.66906281376166,1.91155898769943,0.466777618832358,-0.517821333553678,0.208530019561286,0.108415775287227
"52",1.62883739338707,2.07481363684655,0.350734043161829,0.81281553761503,-0.503510599052984,1.29957693106954
"53",1.94443514440843,1.65687301690562,0.729474867607398,0.498224381894914,-0.364940772851686,0.841540734142012
"54",-0.664869133732047,1.56253834507461,-1.33733286757996,0.637373436177207,-0.481789947771014,1.57445879199436
"55",0.154876941407637,-1.43595988762166,-0.277046171197833,0.0685543362483995,-0.806979730325604,-0.53847279322245
"56",2.21210455959047,-2.25195340591525,-0.601151991092465,-0.297164957189485,-1.21979702559975,-0.587583247080503
"57",2.20555556564681,-2.10395293486377,-0.790984530486004,-1.77784446009606,-1.65189333268257,-0.343007123783687
"58",3.37166002752765,-0.906680100297975,0.0506753919119016,-0.0906645831304761,-1.06016698062083,-0.634617124057026
"59",2.17073050029924,-1.27091770393261,-0.731922123318529,0.0823002996056929,-1.24432235120509,-0.128163603988102
"60",-0.390067416991958,0.812471289980305,-1.51595356449028,-0.0553771435964705,-0.191793853313111,0.573120190171087
"61",-0.390067416991958,0.812471289980305,-1.51595356449028,-0.0553771435964705,-0.191793853313111,0.573120190171087
"62",-1.08683378370557,1.33140942102185,-0.598351832047298,1.03806330154921,-0.931667900278241,1.46856572803029
"63",-1.0572051624775,0.237345438362415,-1.39696115740273,1.35393498123299,-1.12187546505928,0.637056686255914
"64",-1.67802585047228,0.331324730801372,-0.857962762727062,0.840485344694948,-0.685229153880647,1.9653238857241
"65",0.33913293639228,2.43626946455809,-0.271425709671398,1.32351727145593,-0.598301928281531,1.95510126126126
"66",-2.26862918479258,2.43364738242589,-2.38275419621186,0.919577593322027,2.03440366758659,1.03188132097356
"67",-1.47475697989575,2.26219043268851,-2.06900003668383,0.823030481678878,1.626698696612,0.907028083616927
"68",-3.48683030035296,-1.08534917618146,-0.712404470636426,1.32985038108258,-0.066890513872508,0.708968351103425
"69",-3.48683030035296,-1.08534917618146,-0.712404470636426,1.32985038108258,-0.066890513872508,0.708968351103425
"70",-2.44782482147652,-0.151336536659021,1.50232000065871,-0.259976457108317,0.641322156362164,1.12153203948335
"71",-1.49845959624687,0.544063309181073,-2.88156221510586,0.325802052487084,0.870156396358586,-1.84560903345318
"72",-2.37314303836493,0.379214547898277,-3.01094779626704,0.707206704079933,0.729751610653651,-1.65761136807113
"73",-0.803024260087556,2.46733206318685,-1.14079808238198,0.140098844668367,-0.214083284853326,-1.97352897790417
"74",-0.761015466971672,-0.943965326798513,0.0778559749090645,0.50982165467685,-0.170760773842882,-0.85732831021633
"75",-0.293007838343437,0.968224948002155,0.326114719347011,0.706422411059879,-0.194003203677148,0.631181687588594
"76",-0.984009395464936,0.868567795489052,-0.0472210148066986,0.932954886000731,-0.211523947882858,0.789693427897274
"77",1.49468503490663,2.84887175044087,0.856587890353205,0.915365755028549,-0.991637077283263,0.464477143430601
"78",-0.174159018637782,1.77318455897205,-0.445893691699228,1.15619807291015,-0.356713541264923,1.8176813057161
"79",-0.730310348522148,1.25662746190995,-0.592570351109238,0.972741528120807,-0.825920869376428,1.47298954413365
"80",-0.730310348522148,1.25662746190995,-0.592570351109238,0.972741528120807,-0.825920869376428,1.47298954413365
"81",-0.730310348522148,1.25662746190995,-0.592570351109238,0.972741528120807,-0.825920869376428,1.47298954413365
"82",-1.19655811723175,-0.402869421153325,-0.586024257165775,1.05824902563507,-0.35205677012961,-0.256922404919556
"83",-1.0399983499859,0.230047286456459,-0.161123054596644,0.509765005490361,-0.746309666189943,0.52977321740649
"84",-2.00547643700377,0.461522502905426,-1.5947645953438,1.72697533029361,-0.966409788716862,0.570447619293536
"85",-2.61120330255829,0.548477895079614,-3.13833381670624,0.733962069144536,1.02982370248311,-1.5720180284161
"86",-1.99685247527078,4.92622430759249,-9.0620134675687,-1.03361035730351,5.84379710355488,-7.17507304376815
"87",-0.807713871168989,1.14255421776088,0.23453401618411,0.924756875649616,-0.22388147044758,1.3713458676753
"88",-0.137129133419135,2.10502834493072,-0.206437291947006,1.12451737106974,-0.856219214040072,1.59732010743059
"89",-1.26981495395167,0.802887952286354,-0.521852162927606,1.04257608159013,-0.488033206180449,1.38559119732981
"90",-2.82215565527055,-0.318428076671293,0.792618335436308,0.659236646623019,0.177350400803879,1.3557740200168
"91",-5.20282278646397,-0.971313701291577,3.16727047012164,0.00944870481222933,1.97485041010281,2.44574894230252
"92",-3.13202977876356,-0.996089421838644,-0.628923809201373,1.21585316092668,-0.322356393629352,0.115707342876908
"93",-1.22274520541903,-0.275221750332835,-0.786102498658692,0.964466584033434,-0.680285996123034,0.440713703098278
"94",-0.564131495739437,2.18673796682808,-0.835256739546025,1.34086272097535,-1.15523711073093,2.0964651587122
"95",-2.40579004298133,-1.61849584637018,0.146721643858715,0.00442383268054392,0.032857649457943,-0.719455532962961
"96",-2.78846669370446,-0.293120801368638,-1.06938371137242,0.875830224653926,-0.587889810119055,1.9544554169629
"97",-2.31003872536946,-1.05326067491367,1.8827270352581,-0.881905982338795,0.455639337749698,0.126263096042653
"98",-2.23778828345109,-1.83882240878922,0.806709008142467,-0.21513102208179,0.0237594373169382,-0.980290138800774
"99",-1.91820352853786,-1.95904445679409,-0.178999848179716,0.198868589195494,-0.563693637769182,-1.4317841219933
"100",-1.95825124512983,-1.77429168487703,-0.212314523566945,0.316823587915668,-0.531553078739563,-1.20317803170288
"101",-2.83757630541663,-1.42398228033348,1.85093752934074,-0.778469523194295,0.555493673005115,-0.42751101996071
"102",-3.44940967831143,-1.88519383814117,3.2351049222948,-1.58345906304201,1.2820951721326,-0.426096727079751
"103",-3.44940967831143,-1.88519383814117,3.2351049222948,-1.58345906304201,1.2820951721326,-0.426096727079751
"104",-4.26353125794962,-0.795752128080674,1.56190615517821,-0.149717260478806,1.18248964820171,1.3947164791217
"105",-1.05968519490761,-0.532976341439989,-0.762401835972572,0.817284810918188,-0.87629596173633,-0.141982153905934
"106",-1.46525951631865,-1.10509271452366,-0.437740342793834,0.373350033593838,-0.450855958189548,-0.706983457796287
"107",-2.25807552377626,0.551338095470532,-0.804130263127634,1.14872972813271,-0.992229570224148,-0.188049272282338
"108",-2.39962368796092,-2.02970690789662,0.862107778205539,-0.306710430740057,0.0221776354390694,-1.12244689421749
"109",-1.46382496234559,1.86520395949834,1.70846619261475,-1.15249488168599,1.93035838139599,-0.385911863566597
"110",-3.06316353385165,-1.8057380942765,3.00540953087591,-1.47877904812343,1.10026360073646,-0.424573744494618
"111",-2.70873751201018,-1.67300839883748,2.62974383854307,-1.27220169898523,0.873537397528374,-0.481793316136323
"112",-2.83388897302085,-1.45367218067406,3.1082950023498,-1.43749950717758,1.16854966466651,-0.146568624871535
"113",-2.22868722317963,-1.67076568932961,-0.367730547493937,0.43319012074825,-0.553579666672945,-1.18712544460218
"114",-3.68589224461231,-1.2686218757395,2.45449002467603,-0.900427239709719,1.22089833489702,0.514954880455443
"115",-1.73005603755375,-1.53054033981757,-0.281357743428546,0.366753273639661,-0.585222074808806,-1.18685230906115
"116",-2.59731776601524,-2.25313509123229,0.628401550641449,-0.139109871193258,-0.0586524065942204,-1.61579490506539
"117",-2.60912896357695,-2.25090758696873,0.656226668812128,-0.143973749281919,-0.0339427257900585,-1.61611322654141
"118",-2.25127748125271,-1.48007921731418,0.0808180756066414,0.334372720189441,-0.270897578827943,-0.962368925481497
"119",-0.0533994684488866,1.20208207099652,2.51104168342956,-1.20774395006582,0.911520791954583,-0.784424188403103
"120",-0.335107516416303,-0.313093407836703,0.923511982991602,0.0482238200485045,0.263595370291673,-0.00375298785379378
"121",-1.42204990140312,-1.14338579446801,-0.735452542616261,0.630590108447769,-0.814019202628847,-0.662879730455537
"122",2.56542221685014,3.09976555661741,1.93731672171447,-0.516962035727411,0.237418516616241,-0.3413892357883
"123",-0.0533994684488866,1.20208207099652,2.51104168342956,-1.20774395006582,0.911520791954583,-0.784424188403103
"124",-1.55910305220494,-0.464881407693522,1.50727341530433,-0.297376295677643,0.506376626865168,0.151381788406594
"125",-1.55910305220494,-0.464881407693522,1.50727341530433,-0.297376295677643,0.506376626865168,0.151381788406594
"126",0.362085595732716,2.09925096424125,0.108648664867526,1.08037727876456,-0.36352024908728,1.50636498083826
"127",1.48432016631083,2.32533830625996,0.328014356181572,0.96917080073464,-0.418310252711824,1.38964939862636
"128",1.63231634683495,-0.440560629666822,0.797372321314104,-0.159697517839534,-0.13577608906551,-0.0685085802762721
"129",-1.40957213112201,-1.46019739259202,-0.0377083357621485,0.20959629222457,-0.598866052851809,-1.10573675040264
"130",-2.24192843146836,-1.87546095235532,-0.246733505522631,0.309881563676813,-0.515170617429055,-1.35434174397442
"131",-2.72513507809691,-2.27418204503221,0.610244097648084,-0.126885332411723,-0.0533337028089835,-1.63774776579391
"132",-2.01172133867845,-1.64597886225046,-0.0162004352071265,0.231779246232844,-0.423071166084411,-1.03428156739921
"133",-2.01900208438632,-1.9561165137316,0.36695483645462,0.0291818597640683,-0.288995362642937,-1.6116966564679
"134",-0.0533994684488866,1.20208207099652,2.51104168342956,-1.20774395006582,0.911520791954583,-0.784424188403103
"135",-1.10757025367019,0.412966409552743,-0.33180873587161,0.392691045142285,0.504368606109174,0.770138946088756
"136",-1.65578465134021,0.927351137699939,0.782634574809813,-4.55206126541132,2.27451750897186,1.29808287591333
"137",-0.233255574920645,3.96862372401912,1.77469137965817,-1.19228807774666,2.12220494038984,-1.60162425583653
"138",-2.48734416191106,-2.05489260753216,0.507599319294739,-0.0723657875702521,-0.125337251250713,-1.38262030142974
